image_id,is_augmented,label_dx,RGB_R_mean,RGB_R_std,RGB_R_skew,RGB_R_kurt,RGB_R_p10,RGB_R_p90,RGB_G_mean,RGB_G_std,RGB_G_skew,RGB_G_kurt,RGB_G_p10,RGB_G_p90,RGB_B_mean,RGB_B_std,RGB_B_skew,RGB_B_kurt,RGB_B_p10,RGB_B_p90,HSV_H_mean,HSV_H_std,HSV_H_skew,HSV_H_kurt,HSV_H_p10,HSV_H_p90,HSV_S_mean,HSV_S_std,HSV_S_skew,HSV_S_kurt,HSV_S_p10,HSV_S_p90,HSV_V_mean,HSV_V_std,HSV_V_skew,HSV_V_kurt,HSV_V_p10,HSV_V_p90,Lab_L_mean,Lab_L_std,Lab_L_skew,Lab_L_kurt,Lab_L_p10,Lab_L_p90,Lab_a_mean,Lab_a_std,Lab_a_skew,Lab_a_kurt,Lab_a_p10,Lab_a_p90,Lab_b_mean,Lab_b_std,Lab_b_skew,Lab_b_kurt,Lab_b_p10,Lab_b_p90,YCbCr_Y_mean,YCbCr_Y_std,YCbCr_Y_skew,YCbCr_Y_kurt,YCbCr_Y_p10,YCbCr_Y_p90,YCbCr_Cb_mean,YCbCr_Cb_std,YCbCr_Cb_skew,YCbCr_Cb_kurt,YCbCr_Cb_p10,YCbCr_Cb_p90,YCbCr_Cr_mean,YCbCr_Cr_std,YCbCr_Cr_skew,YCbCr_Cr_kurt,YCbCr_Cr_p10,YCbCr_Cr_p90,area_ratio,perimeter,eccentricity,circularity,solidity,aspect_ratio,extent,equivalent_diameter,orientation,major_axis,minor_axis,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,ABCD_A_asymmetry,ABCD_B_border_CV,ABCD_C_n_color_clusters,ABCD_C_hsv_std_sum,ABCD_D_diameter,ABCD_area,ABCD_perimeter
150,False,nv,161.59963381141287,51.145530988700614,-0.5423526369152514,-1.038083381515439,79.0,217.0,115.29752822703692,61.29610894848204,-0.0504451042187326,-1.4862655843659933,32.0,195.0,103.54043332316142,62.34759359260086,0.21962004704184157,-1.4728348236975286,29.0,193.0,23.797985962770827,52.235857057182756,2.592375634415942,4.749775463442715,2.0,173.4000000000001,107.14617027769302,54.142210893521025,-0.21902338875569363,-1.4489118586079517,29.600000000000023,171.0,161.59963381141287,51.145530988700614,-0.5423526369152514,-1.038083381515439,79.0,217.0,133.64845895636253,58.0095301818481,-0.21419090680194405,-1.356132127501609,48.0,206.0,145.61519682636558,7.408062544390069,-0.09643848655605927,-1.3820909679524036,135.0,155.0,142.84467500762892,7.724425541603884,-0.08671657053138168,-1.090652986722964,132.0,153.0,127.81263350625572,57.95041432893278,-0.13359177442432224,-1.4257526329792252,45.0,201.4000000000001,152.12664021971315,8.692636533761922,-0.14898826244783625,-1.1446053105695457,139.0,163.0,114.29539212694537,6.661162776839604,0.0791668895909207,-1.1369462304063545,106.0,124.0,0.055743781887755105,198.16652224137044,0.3567274695417263,0.8950385785248236,0.9789989499474974,1.0508474576271187,0.7646254784034991,59.676218099208086,1.230059969564751,61.91879911491993,57.84506814476309,0.7946886343005358,3.9249885861136526,4.299407802258817,6.916404842021438,-12.528161746431133,-8.927507541545726,-13.401847564719642,0.05255631033249908,0.04695528004499749,5.0,157.5235989394044,59.676218099208086,2797.0,198.16652224137044
150,True,nv,122.77845590479097,47.36282783769674,-0.5276069363843268,-1.0535054945044462,46.0,174.4000000000001,61.84314922184925,53.39748341906935,0.2711902502012328,-1.48606599209,0.0,140.0,69.55782728104974,51.99248288349061,0.3819743110691623,-1.3611768464052427,12.0,148.0,162.19987793713761,45.665693167676075,-3.24692953115489,8.614732823376121,167.0,178.0,154.19865730851387,75.66583634491091,-0.056398803836907145,-1.5151887498803782,52.0,255.0,122.77845590479097,47.36282783769674,-0.5276069363843268,-1.0535054945044462,46.0,174.4000000000001,87.33811412877633,51.59130066007037,-0.017411444413367574,-1.3860212105887908,15.0,157.0,154.54562099481234,8.943255653555743,-0.11488020679629402,-1.3156103097476288,142.0,166.0,137.20384498016477,7.31116317516117,0.20397997684107008,-1.033097503766935,128.0,147.0,80.95941409826061,50.59379359751004,0.10594178050432349,-1.4826431531830868,16.0,151.0,157.8669514800122,10.434766056039484,-0.02103407780030665,-1.2700621384569122,144.0,171.4000000000001,121.54928288068355,4.559419883931386,0.05646456859658522,-0.9969533193883584,115.60000000000002,128.0,0.055743781887755105,198.16652224137044,0.3567274695417263,0.8950385785248236,0.9789989499474974,1.0508474576271187,0.7646254784034991,59.676218099208086,1.230059969564751,61.91879911491993,57.84506814476309,0.7946886343005358,3.9249885861136526,4.299407802258817,6.916404842021438,-12.528161746431133,-8.927507541545726,-13.401847564719642,0.05255631033249908,0.04695528004499749,5.0,168.69435735028372,59.676218099208086,2797.0,198.16652224137044
150,True,nv,163.02781977623223,50.80284213951867,-0.5549037043985061,-1.0063389596450856,80.0,218.0,116.72724523737527,61.58213402020136,-0.07606086819428987,-1.4739845264640836,32.0,196.0,105.11460538252193,62.869358704001755,0.18945268851905045,-1.4785366404601537,29.0,194.0,25.069549440580587,53.8281264015816,2.4666573732038084,4.109968131358127,2.0,174.0,106.2824312065316,55.02805235962133,-0.1657797652621053,-1.4561633302320431,28.0,172.0,163.02781977623223,50.80284213951867,-0.5549037043985061,-1.0063389596450856,80.0,218.0,135.11309343816148,58.046465082500696,-0.23481217361664555,-1.3380946150973858,49.0,206.0,145.60598729966736,7.539144925953791,-0.0765169844838321,-1.3995517846545855,135.0,155.0,142.76171756879347,7.796710894302839,-0.09067276118604536,-1.0785291241441137,132.0,153.0,129.25733293014818,58.08760057615066,-0.15559195554273014,-1.4107904288969364,46.0,202.0,152.11400060477774,8.80940925910503,-0.16120732579956262,-1.1487942050976634,139.0,163.0,114.37103114605382,6.702448333487986,0.08014470815076968,-1.1267110286209352,106.0,124.0,0.055743781887755105,198.16652224137044,0.35672746954172696,0.8950385785248236,0.9789989499474974,0.9516129032258065,0.7646254784034991,59.676218099208086,0.34073635723014434,61.918799114919935,57.845068144763076,0.7946886343005358,3.924988586113701,4.299407802258817,6.916404842021438,-12.528161746431133,-8.927507541545765,13.401847564719642,0.05255631033249908,0.046955280044997494,5.0,159.6590209007216,59.676218099208086,2797.0,198.16652224137044
151,False,vasc,186.26051885764116,9.407260553164976,0.2338204552423926,-0.5602081121577864,174.0,199.0,60.63636363636363,28.9410271226617,0.5662945747897289,-0.9255261416034037,29.0,104.0,97.87944190102463,12.88085235514667,0.6937230211656529,-0.325290879363231,84.0,117.0,169.3281011554393,19.20240433360381,-8.471395304262852,71.7071313519474,168.0,176.0,173.60715064312186,35.26278713334157,-0.5064491230592589,-1.0181621148349649,120.0,213.0,186.26051885764116,9.407260553164976,0.2338204552423926,-0.5602081121577864,174.0,199.0,116.72640069762372,16.204153402842064,0.664317877739103,-0.6799776017464088,99.0,141.0,179.78569871375626,8.459966662782277,-0.9369429166390283,-0.3728116599349036,166.0,187.0,135.68083714846304,2.553493338304617,0.06628641703986694,-0.1787612125706719,132.0,139.0,102.43143666884674,20.990188344121197,0.5254810493832565,-0.9181078702524847,79.0,134.0,187.77065620231087,8.991344944804771,-0.7357217843724864,-0.7356061540703407,174.0,197.0,125.4270765206017,5.2654903390062495,-0.32746026740670053,-1.1165495759655968,118.0,132.0,0.08404416454081633,249.52186130069782,0.730217781754762,0.8511307130265724,0.9822967621709761,0.7906976744186046,0.7211012311901505,73.27517424167739,0.4105017973529933,88.96907088180588,60.78495525406837,0.7642799041401698,2.4074813290831965,4.178328174013635,5.457270625922235,10.3761912520291,6.755577566706008,-10.489628076150757,0.056201090822859845,0.14008359454653305,5.0,63.87245202011035,73.27517424167739,4217.0,249.52186130069782
151,True,vasc,189.04148230088495,14.888274093137882,1.7773894078872527,3.8826846770567585,175.0,202.0,67.42072271386431,33.21636162666936,0.5297085718547403,-0.7373900642317728,30.0,115.0,102.64767699115045,18.610655821070775,1.3863948158416741,2.557171637389832,84.0,126.0,168.9223820058997,22.034199763612996,-7.365252728539221,53.51982731128722,168.0,177.0,166.24594395280235,38.57897101009109,-0.34656716820867234,-1.1819262583146708,109.0,212.0,189.04148230088495,14.888274093137882,1.7773894078872527,3.8826846770567585,175.0,202.0,121.07724926253687,20.396343050595448,0.890594710883493,0.32593418192397783,100.0,149.0,178.1839970501475,9.55438140763635,-0.7331123822514538,-0.818682324169743,163.0,187.0,135.3410766961652,2.822064876674347,-0.5487045412098364,1.7738799037039872,132.0,139.0,107.78539823008849,25.250800257258646,0.6633498141788394,-0.24550027146954534,80.0,142.0,185.930494100295,10.00695551131424,-0.5638395667135229,-1.0252529227149176,170.0,197.0,125.08646755162242,5.3502757958006235,-0.2002804765238745,-1.2351487492436815,118.0,132.0,0.09363042091836735,290.63455967290594,0.7574511798462992,0.6989214440413781,0.9724694680190437,0.8850574712643678,0.7012987012987013,77.3413174258481,0.6885642769015219,96.07359524267096,62.725663092737754,0.7566238588112894,2.304231232296771,4.162106802566882,5.325097109037381,10.105716115297941,6.506643061671885,-10.471120977316808,0.05598126862494679,0.15402489511608938,3.0,75.50144486684196,77.3413174258481,4698.0,290.63455967290594
151,True,vasc,171.14800298618889,8.553125743903951,0.11842083115163701,-0.8203816228393648,160.0,182.0,70.41937290033594,26.91422049502777,0.48906554622956194,-1.083733541052439,40.0,112.0,112.87122060470325,10.6063742148789,0.6079366201173475,-0.5279543181220681,101.0,129.0,167.99682717431878,3.300574736505533,0.7186183005846628,-0.5651930991194396,165.0,173.0,151.6580813736469,34.8379001126953,-0.4481164868182599,-1.1440664893754044,99.0,192.0,171.14800298618889,8.553125743903951,0.11842083115163701,-0.8203816228393648,160.0,182.0,115.1004106009705,16.61576388214551,0.54250241882591,-0.9452281305860186,96.70000000000005,141.0,172.75774542739828,9.187905629023774,-0.7093569508828461,-0.8536108754121581,158.0,182.0,125.15584173198955,3.961810796114375,0.3858722164406623,-0.9559455070121761,120.0,131.0,105.36375513251213,19.362227773711698,0.4494611906276291,-1.0741525132580216,83.0,135.0,174.90257558790594,8.223877784765198,-0.6545333791426944,-0.9225994111730471,162.0,183.0,132.25886524822695,5.5401408365781455,-0.27722173369684006,-1.20442441133883,124.0,139.0,0.09351084183673469,269.0071426749364,0.7128344130655839,0.8147797830124851,0.976889444097439,0.8636363636363636,0.7015550239234449,77.29191383254386,-0.5181465397662092,92.63197772895872,64.96580489710684,0.7682259766121748,2.4719575953662463,4.167288227451674,5.534306002856258,10.612343253740534,7.005807520725974,10.479038285013626,0.05754475703324813,0.13115254089220896,5.0,46.69160059310478,77.29191383254386,4692.0,269.0071426749364
152,False,vasc,224.89001741149158,12.550297143344135,-1.1223122115479374,3.725652469828182,212.0,240.0,92.62710388856645,34.44754197532602,0.4761337838995037,-1.0249932798225971,54.0,145.0,133.48316889146838,25.688355735044603,0.47049263945266195,-0.8766104121021328,105.0,172.0,170.7690075449797,0.8404545804850714,0.27728825571236687,0.07846406096007863,170.0,172.0,151.28554846198492,34.21142578412435,-0.37031961189197105,-1.1383018998352703,100.0,191.0,224.89001741149158,12.550297143344135,-1.1223122115479374,3.725652469828182,212.0,240.0,148.1950087057458,20.894096018909256,0.5021515509103056,-0.7395637587986608,126.0,180.0,182.18601276842716,10.097058952097651,-0.5405945982876021,-1.0637793680554812,167.0,193.0,133.04004643064422,3.4742429077342454,0.11003200170809768,-1.0929213950197185,129.0,138.0,136.8435867672664,26.12123334523785,0.44412529831607583,-0.9437278108389369,107.0,176.5,190.7739408009286,12.300702572358555,-0.35404009805626796,-1.1734834339920839,173.0,205.0,126.15438189204875,1.4840874711435448,-0.06142513328629891,-0.4370738786046968,124.0,128.0,0.0615234375,217.09545442950497,0.8013121808866144,0.8230856555550349,0.9793781725888325,0.6753246753246753,0.7709790209790209,62.69362387513939,0.31924890944657364,81.31785686124879,48.64811740991452,0.7404173627060807,2.131362548964359,4.088060401405859,5.0757662183664545,9.703954711022249,6.217800655121293,10.016109466603226,0.0599287333981211,0.18696768301108693,5.0,47.602177507953556,62.69362387513939,3087.0,217.09545442950497
152,True,vasc,229.5708067324434,13.176865346912253,-0.8108520925107663,2.5611763468927897,216.0,246.0,82.4219384793964,35.36596048727026,0.4671130653901416,-0.9762326380851531,42.0,135.0,103.60882182240279,30.62703529104128,0.47213797006077074,-0.8971874201559764,69.0,149.0,175.76320371445155,0.8747396977864187,0.27786371134973953,0.3223497553513699,175.0,177.0,164.86854323853743,34.829238731270635,-0.3588658249776777,-1.0931736540566848,114.0,206.0,229.5708067324434,13.176865346912253,-0.8108520925107663,2.5611763468927897,216.0,246.0,144.50174114915845,20.410467890817326,0.5383870502856777,-0.6262342831696515,123.0,175.0,185.17701683110855,9.494935873156399,-0.6113545068544727,-0.858948948704755,171.0,195.0,148.73215322112594,7.224164996886094,0.01675125334954547,-1.2014263200871964,139.0,158.0,128.81775972141614,27.38929361717209,0.44060642552955515,-0.9268849759423077,98.0,169.5,199.8247243180499,12.873059117445116,-0.35201039657840766,-1.0635909869577995,182.0,215.0,113.75130586186883,2.5063974514134824,0.10846476231372035,-0.3780263720720054,110.0,117.0,0.0615234375,217.09545442950497,0.8013121808866144,0.8230856555550349,0.9793781725888325,0.6753246753246753,0.7709790209790209,62.69362387513939,0.31924890944657364,81.31785686124879,48.64811740991452,0.7404173627060807,2.131362548964359,4.088060401405859,5.0757662183664545,9.703954711022249,6.217800655121293,10.016109466603226,0.0599287333981211,0.18696768301108693,5.0,48.8808437759693,62.69362387513939,3087.0,217.09545442950497
152,True,vasc,225.85992907801418,12.079029636894072,-0.6691956853451617,1.4906482988585052,212.0,241.0,96.56501182033097,36.0753238182728,0.377063839951198,-1.202770970250053,55.0,150.0,136.37056737588654,26.939392775814778,0.42017444505315893,-1.0623629657489106,106.0,176.0,170.8161938534279,0.8350465681214951,0.4284233768269178,0.265136042731525,170.0,172.0,147.36672576832152,35.779490693569514,-0.26861252134103886,-1.288890479204664,96.0,189.0,225.85992907801418,12.079029636894072,-0.6691956853451617,1.4906482988585052,212.0,241.0,150.5830378250591,21.802511041123974,0.4678778068067815,-1.0266647270084968,126.0,184.0,180.9887706855792,10.689879071553436,-0.41960465639732986,-1.2413297754944252,165.0,193.0,132.74113475177305,3.5721718815181753,0.1384308270033371,-0.9779012541445633,128.0,138.0,139.77364066193854,27.195491217066532,0.38025315710938506,-1.1466492322471653,109.0,180.0,189.38209219858157,12.945979719379014,-0.2557987242115148,-1.2894002220495189,171.0,205.0,126.14154846335697,1.3798617343936088,-0.12267525454337576,-0.4945648266686571,124.0,128.0,0.05626195790816327,220.03657992645927,0.780671673803918,0.7327080620829326,0.9687714481811942,0.6623376623376623,0.7188693659281895,59.95294183597135,-0.23576256407388244,76.09679213701965,47.556034856914295,0.7489110097611829,2.214322637617779,4.08096069862288,5.129170488143568,9.769664983948935,6.2855032776595685,10.14540804308639,0.060219624512929504,0.17078494947344594,5.0,48.69356689858508,59.95294183597135,2823.0,220.03657992645927
153,False,nv,142.43808444318503,12.752085172236141,-0.4668037246065857,-0.7491049753848769,124.0,157.0,95.931992065741,22.33511530052197,-0.0672486994763847,-1.2994961267476828,66.0,125.0,92.57069991499009,29.65138243198549,0.07002859032059656,-1.3131023823681116,55.0,132.0,63.1088126948144,81.2867964343585,0.6437018333781371,-1.580830087313689,2.0,177.0,95.88977047322187,35.57432331975246,0.16094648371373935,-1.3437978262272776,52.0,144.0,142.43808444318503,12.752085172236141,-0.4668037246065857,-0.7491049753848769,124.0,157.0,116.32643808444318,19.961708479483164,-0.12330821159915012,-1.2310789425764725,90.0,142.0,146.83678095777842,4.136450835191022,0.04519335763814712,-1.3228646039377656,141.0,152.0,138.0396712949844,7.015233515746168,-0.13553873235185196,-1.1756602444341149,129.0,147.0,109.4712383111363,20.146511606733686,-0.10727937271677432,-1.2511689896113338,83.0,135.0,151.54009634457353,5.8552138915544605,-0.21332964977715832,-1.2962904302351985,143.0,159.0,118.46358741853216,5.677444173103121,0.28623382272135195,-1.0543263062171158,111.0,126.0,0.062181122448979595,217.9655121145938,0.5846104579062305,0.8252563858852747,0.9538367471721186,0.9142857142857143,0.6964285714285714,63.027830198839204,0.6099001647948207,70.52462239399618,57.21762244250062,0.7819481092737803,2.935719755113667,4.160311888762856,5.748362820771493,-10.70387008445539,-7.216235278866622,-11.837585999659503,0.08076923076923082,0.09906304709774785,5.0,129.6132049263471,63.027830198839204,3120.0,217.9655121145938
153,True,nv,139.7072899276572,13.118250645611399,-0.4779370106239501,-0.7394719024696883,121.0,155.0,96.38619922092376,27.444647360610976,-0.10991712336091182,-1.3653003803701371,60.0,131.0,104.76599888703394,29.540292532033753,-0.07145118712725981,-1.3415984705671546,66.0,143.0,170.72509738452976,18.353909606243146,-8.469030154079215,75.68795268905338,164.0,178.0,82.11992209237619,35.62628831234533,0.19082863463200983,-1.3119939656139556,38.0,131.0,139.7072899276572,13.118250645611399,-0.4779370106239501,-0.7394719024696883,121.0,155.0,116.6594323873122,23.396387963509003,-0.13925234216482113,-1.3101856706124817,85.0,146.0,147.20895937673902,6.646409223563909,0.11332376676007926,-1.3800523480843236,139.0,156.0,130.92153589315527,4.754925195215494,0.17737482054124767,-1.024042035655075,125.0,137.0,110.30272676683362,23.23274267105348,-0.15180772302391987,-1.3069684290320398,79.0,139.0,149.00779076238175,7.921986441995473,0.006732826860934527,-1.3739845763246432,139.0,159.0,124.85614913745131,3.7894146089444276,0.0819953126947078,-1.0828900048565084,120.0,130.0,0.062181122448979595,217.9655121145938,0.5846104579062301,0.8252563858852747,0.9538367471721186,1.09375,0.6964285714285714,63.027830198839204,-0.9608961620000752,70.52462239399618,57.21762244250063,0.7819481092737797,2.9357197551136807,4.160311888762385,5.748362820772955,-10.70387008445722,-7.2162352788681,-11.83758599968517,0.08076923076923082,0.09906304709774783,5.0,67.09844856419987,63.027830198839204,3120.0,217.9655121145938
153,True,nv,142.64524207011686,12.843528645107895,-0.4958689356754045,-0.7136245684063627,124.0,158.0,96.48469671675014,22.53943343637014,-0.0915631718882636,-1.3060066388073635,66.0,126.0,93.291040623261,29.89111929423577,0.040706747183629266,-1.3256846675234026,55.0,133.0,63.70756816917084,81.43367839674666,0.6251547648692269,-1.604343912898203,2.0,177.0,94.99554813578186,35.825622348902634,0.18700892998013466,-1.3379789293020035,51.0,144.0,142.64524207011686,12.843528645107895,-0.4958689356754045,-0.7136245684063627,124.0,158.0,116.8002225932109,20.142056432899587,-0.15019676710396895,-1.2305601479408512,90.0,143.0,146.70506399554813,4.195996973932832,0.0628014966041993,-1.3396143155101288,141.0,152.0,137.87200890372844,7.0527688295033295,-0.11211580441253911,-1.1952561189895103,128.0,147.0,109.94017807456872,20.315596629495353,-0.13353622607793728,-1.2519473166888158,83.0,136.0,151.35642737896495,5.930041429396033,-0.18723005129791276,-1.3259595291624497,143.0,159.0,118.60239287701725,5.718708118402036,0.2602619381096896,-1.093821983335085,111.0,127.0,0.062181122448979595,217.9655121145938,0.5846104579062306,0.8252563858852747,0.9538367471721186,1.09375,0.6964285714285714,63.027830198839204,0.9608961620000765,70.52462239399618,57.217622442500605,0.7819481092737803,2.935719755113683,4.160311888762856,5.748362820771493,-10.70387008445539,-7.21623527886663,11.837585999659503,0.08076923076923082,0.09906304709774784,5.0,130.10282939075717,63.027830198839204,3120.0,217.9655121145938
154,False,nv,166.84247853676746,28.37414090891508,-1.4962661639169075,2.8127746828605904,126.0,194.0,111.21683463979096,31.58639089653189,-0.9914584822712263,0.4293168327559558,59.0,143.0,113.56241134751772,37.316471463510695,-0.629353371189286,-0.1910400068948368,53.0,156.0,96.98006718924972,86.19793306048544,-0.19199288033717923,-1.9590415012826818,1.0,178.0,93.03762597984323,31.81418855234575,1.4212771709497034,1.3538523286399542,65.0,146.0,166.84247853676746,28.37414090891508,-1.4962661639169075,2.8127746828605904,126.0,194.0,134.29738708473312,30.77935039101003,-1.1831276751808122,1.2429570364719105,86.0,165.0,150.674804031355,3.265362763903376,1.032264766035308,0.7475480686528884,147.0,156.0,136.23751399776035,6.196537517768873,0.31941217120645754,-0.16947622492393855,129.0,145.0,128.13475177304966,31.04451977028792,-1.0472719175198597,0.7462374775313392,78.0,160.0,155.65203434117208,4.242474681067648,0.39865220937598683,-0.013927322834486056,151.0,162.0,119.75576707726763,4.888228060527337,0.08414021945613147,-0.3782271236869943,113.0,126.0,0.5117586096938775,634.2569260369921,0.5209641829649008,0.80212235789053,0.9630574203953044,0.8571428571428571,0.7798226433430515,180.8154999708529,-0.08337132444365916,197.2579862063545,168.3751834209408,0.7859184028094961,3.1799925100200683,4.351161508602078,5.925546561348437,11.099442743065916,8.070477418011743,11.474434659864505,0.0710335695926474,0.0863328346691874,4.0,146.3862625217463,180.8154999708529,25678.0,634.2569260369921
154,True,nv,168.51698155645525,27.82471112039949,-1.286650359625869,2.2527629640583413,129.0,197.0,113.3282351177088,31.794750067471075,-0.9042388226969541,0.3431061289964523,62.0,147.0,115.9947518368571,37.69586688238034,-0.5838954310624356,-0.18650966153499038,56.0,159.0,98.97683310841205,85.91366441318151,-0.24144025223448304,-1.9372359131954442,1.0,178.0,91.10942420152946,31.6259946628544,1.4646011446132676,1.5524999702342495,63.0,143.0,168.51698155645525,27.82471112039949,-1.286650359625869,2.2527629640583413,129.0,197.0,136.28729944519418,30.588573419679175,-1.0541247070245832,0.9796049725555429,88.0,168.0,150.48440545808967,3.3648783607899078,1.221164786236776,1.1194433120480012,147.0,156.0,135.94463187884242,6.278717862262289,0.3286309438548677,-0.15236512442485983,128.0,145.0,130.15107212475633,31.054124423333068,-0.9350086178201933,0.5789355708419901,81.0,163.0,155.4126180836707,4.37006179867006,0.6386027217631888,0.0813858841607149,150.0,162.0,119.99182786024892,4.9623194755734295,0.0833470073459115,-0.3953433550984351,113.0,127.0,0.4981265943877551,671.5533905932737,0.3452715540742359,0.6964413315950709,0.9584323951223254,1.1292134831460674,0.6985857230700431,178.39100084115975,1.4005985059605481,185.59332342381416,174.17985847421875,0.7904913084344756,3.9770189030385787,4.350291163936457,5.862120867454189,11.208075493117603,7.956331799623317,-11.055780949750728,0.07321757221733216,0.06952637483346046,5.0,145.3643701964354,178.39100084115975,24994.0,671.5533905932737
154,True,nv,163.8427576964598,28.335582804923604,-1.4820447343425613,2.7737321385975875,123.0,191.0,118.32918884711313,26.491200741923215,-1.4989068071885834,2.0678552622031363,76.0,142.0,102.63820124334586,33.18293198791959,-0.863106442762791,0.1237134284785375,48.0,137.0,20.34076610951867,44.15316540100881,3.24882444557389,8.642355335182597,3.0,13.0,100.90875925994862,32.61498369590354,1.4918421361861447,1.7538909134272123,72.0,154.0,163.8427576964598,28.335582804923604,-1.4820447343425613,2.7737321385975875,123.0,191.0,137.14398987454862,27.662911708303792,-1.5993192443942383,2.7410468379425286,95.0,162.0,143.91765625581655,2.9738455612888814,0.3195858905214071,-0.2812135289272395,140.0,148.0,143.89446450508134,6.111466941353453,0.3967347505698297,-0.15192228065098234,137.0,153.0,130.17176041395228,27.582760508476856,-1.4128839618703233,1.9164623373637042,87.0,155.0,152.05487101217287,2.6250727544231722,-0.3153844486297534,1.3241444981312265,149.0,155.0,112.46014964821502,5.036423525946854,-0.20757346399788668,-0.19839529804997946,105.0,119.0,0.5117586096938775,634.2569260369921,0.5209641829649008,0.80212235789053,0.9630574203953044,1.1666666666666667,0.7798226433430515,180.8154999708529,-1.4874250023512374,197.2579862063545,168.3751834209408,0.7859184028094958,3.179992510020069,4.351161508602079,5.925546561348448,11.099442743065953,8.070477418011652,-11.474434659864414,0.0710335695926474,0.08633283466918741,4.0,105.10373190183596,180.8154999708529,25678.0,634.2569260369921
155,False,nv,166.87363560033586,20.681865476943024,-1.2623283685766844,1.7384035980716712,139.0,189.0,134.2752588860901,30.666309743503593,-0.8219571636664738,0.4711225883620056,94.0,171.0,108.87181640078366,37.00955350491219,-0.5767211531978196,-0.15453341256374875,57.0,155.0,13.234676742233418,1.5720163011076,-0.05641532065265814,0.1544468149426117,11.0,15.0,93.70542961097117,42.26534622985956,0.9635949510318905,0.7246491769799936,45.0,150.0,166.87363560033586,20.681865476943024,-1.2623283685766844,1.7384035980716712,139.0,189.0,148.9699132381752,27.801469544550717,-0.9436286567818637,0.7965156203941666,112.0,181.0,137.21788413098236,4.643666398071375,0.6951776786896645,0.09609806530496634,132.0,143.0,146.79191155891408,6.513646598323497,0.21392786433300157,-0.7508847250496395,138.0,156.0,141.13000279876854,28.29609403263091,-0.8832547798256765,0.6134026727196975,103.0,174.0,146.37685418415896,5.921566503683891,0.047590795747623205,-0.9602345020797634,138.0,154.0,109.7969493422894,5.424911357577019,0.030730724318461727,-0.9106040138061102,102.0,117.0,0.13131776147959184,317.22034611053283,0.4099570578176383,0.8228246662587121,0.95826061663758,1.0434782608695652,0.7460371376811594,91.59353339761486,-1.4343475571237012,96.3746859490508,87.90381600689817,0.7921034284047589,3.6590736065158915,4.0764172479373375,6.9251632813197475,12.591674011947047,9.000451638984975,-12.562258496689145,0.0670814994688117,0.05944611369131986,5.0,64.51922800791019,91.59353339761486,6589.0,317.22034611053283
155,True,nv,171.59738158281849,23.67036371657333,-0.34420424309907366,1.158873299936669,143.0,196.0,140.41718152397763,33.22082559024711,-0.6094933665044362,0.4792548026871484,99.0,178.0,116.12385995881141,39.7026897834294,-0.5359170605696582,0.020242784237741507,65.0,163.0,13.258752574286556,1.5951647214780436,-0.04988101043989669,0.10679108897651268,11.0,15.0,87.64460135333921,43.27396416815047,1.1772719890514105,1.4419299599286504,41.0,141.0,171.59738158281849,23.67036371657333,-0.34420424309907366,1.158873299936669,143.0,196.0,154.5862018240659,30.04245545887836,-0.6442289948525134,0.6155025471338385,117.0,188.0,136.6869667549279,4.8912844845871,1.059535719094957,1.2709748322790801,131.0,143.0,145.83245072080024,6.8392219983028735,0.45048452621603485,-0.4362979387096382,138.0,155.0,146.97881729920564,30.878228289562006,-0.5744819221670636,0.5339411246374999,108.0,181.0,145.58105325095616,6.397180991149771,0.35266476743639946,-0.5111743121542194,137.0,154.0,110.58605472197705,5.789267316485777,-0.20439767579745446,-0.7360226720870009,103.0,118.0,0.11955915178571429,326.01933598375615,0.40677940644778365,0.7092543512853627,0.949659648567358,1.0444444444444445,0.7091016548463357,87.39659048765141,-1.1290417136205866,91.89606246684053,83.94948067837767,0.7920800980983144,3.673774242969181,4.080055140851898,6.947463270207367,12.653250597848379,9.057999818212975,12.57690121032104,0.07051175195865977,0.06015625513439634,5.0,68.53949260620185,87.39659048765141,5999.0,326.01933598375615
